lat,lon,speed (m/s),heading (degrees),altitude (m),road_type
12.901822182565155,77.53619539054189,25.368130889697206,90.59105820875655,909,highway
12.909444296075593,77.67087701867392,20.77478480007676,248.44432236552285,916,service_road
12.968300677341636,77.5984555712896,12.897932321704443,97.28786222256576,909,highway
12.907118864846023,77.54944621488063,20.188998671832973,116.27628594367262,925,service_road
12.931897563029377,77.6741499802545,8.261435227662556,320.0443884399454,906,service_road
12.984487531096946,77.58906105100053,9.18940496334638,57.82810054267825,915,service_road
12.902327193573583,77.60296347078594,23.6695547976238,62.288593110419164,900,service_road
12.981446848258894,77.57184667387996,13.392585492047465,96.72389812798704,916,highway
12.92818547747734,77.61859017028699,23.951410215550574,91.69872594404477,920,highway
12.911816482762166,77.532704774517,24.672671210048353,82.91492088583593,928,service_road
12.969673716536414,77.57821630733035,25.726870129838513,38.30823464502406,908,service_road
12.962894284677988,77.69388246446707,27.49905707523622,295.83087011474055,905,service_road
12.987747201352706,77.55162668654023,12.929556615398887,50.028837079184854,918,service_road
12.973507104380388,77.63134733290826,9.566004549634165,269.02712072154844,912,service_road
12.980348093038485,77.56503801284494,17.465962397823414,17.248992448800145,902,service_road
12.928203457257132,77.65469462513732,11.135172703128827,341.46731790500945,906,service_road
12.917743954377972,77.52617473214367,18.03222500400699,256.0176315099958,921,service_road
12.975061475164086,77.69396420901572,21.16757587931474,90.41428088819387,908,highway
12.980683473926726,77.59075790827673,20.652150554764106,99.67802737648485,921,highway
12.999050514200068,77.54721009266929,11.236586610603641,95.49864178364398,904,highway
12.941261767691143,77.514699349466,5.005806050962585,280.5714613206431,909,service_road
12.937201808579278,77.5339515810175,12.915880153866226,188.09885120061185,922,service_road
12.9776412960742,77.60395478971121,4.277824322457262,230.76894874872767,916,service_road
12.934080354025301,77.56740063528626,26.70291105551425,91.69504091866058,911,highway
12.993075732560357,77.66577667317652,10.376323822135722,145.83889965162842,922,service_road
12.9858412751843,77.58617750473236,4.6337924166997135,96.17529115062311,915,highway
12.942899402737503,77.54974285451753,0.7634327971725263,305.98073854026785,902,service_road
12.97508710677915,77.6234289973208,19.374671588594527,95.87697018287545,929,highway
12.975454287408468,77.6413554433771,19.1070695236423,91.12364481948985,924,highway
12.910312386883593,77.53340838158019,10.21812499743875,93.31986471432703,921,highway
12.990255290667957,77.53352384325767,2.15135666542953,177.15312372603526,908,service_road
12.950525237244786,77.5073342853867,12.28886684685696,94.37051521842187,928,highway
12.982645746610775,77.64728040301313,9.336524851901807,100.17635789475707,914,service_road
12.932004960103061,77.63276090552436,20.313619192050282,142.3505772872561,904,service_road
12.98955232284962,77.59492617514996,18.173377483580712,247.3883987287236,922,service_road
12.938920167873416,77.66883408979385,10.9378118459262,293.32572030851713,912,service_road
12.90108376514803,77.66113403059002,6.536776627649703,150.26098464219612,913,service_road
12.990538197641927,77.61707087287935,29.641078984667757,99.61615807046165,919,highway
12.909128667678614,77.67365425610265,13.620048635883446,337.6172879946242,914,service_road
12.931931363759041,77.54116824200736,20.64822707340711,243.7721880018009,915,service_road
12.99500619670508,77.52238392387954,4.216589027350823,42.84766961753079,922,service_road
12.995060714693755,77.5539499223034,14.567690989781934,24.814036128473504,912,service_road
12.957343788812329,77.51141737121786,0.8261015960839646,174.07794628453286,916,service_road
12.96318372121698,77.6062339056002,15.163653537313499,90.16675813489839,922,highway
12.944844552197832,77.687321138459,28.920522213531072,91.94773497687225,907,highway
12.929321077169806,77.5078687081337,11.526201389574007,315.9691843780254,920,service_road
12.932866454536992,77.52442198280201,1.1698803772473476,92.72650647312484,901,highway
12.967251845607704,77.59043980565669,0.9286737275803059,97.31562119561134,904,highway
12.975237452943768,77.68677500350559,11.639602798406084,97.6112112170117,905,service_road
12.979157904372585,77.56323122099535,4.800748093895821,95.21884328157944,911,highway
12.978961814279456,77.60144696173768,0.7005628898455774,260.06809840687606,917,service_road
12.90912061030487,77.50831457181008,22.686408418505305,91.81225561049709,929,highway
12.949442030470259,77.52966864019241,13.755690266456721,99.57196963519235,921,highway
12.905755876001665,77.69732602459177,8.677343159179635,98.90138053446914,921,highway
12.954952888232373,77.69302373928721,27.00249549049442,311.8417310083236,900,service_road
12.944153050137338,77.50098799618688,3.4841688060157683,94.59644597385737,929,highway
12.98877041827583,77.69036235708465,28.677564868659577,96.75761292895224,916,highway
12.935091501255208,77.6278239875631,9.419001521320585,159.982422642389,929,service_road
12.91170670164276,77.67358365890401,26.652110169260435,109.18185818562976,910,service_road
12.914299168205284,77.59094797112677,18.088286294383845,90.59177071863542,909,highway
12.976151063171747,77.60311920571586,24.801220792244624,129.11809068952527,918,service_road
12.961821806331626,77.59776931605138,29.520394896313928,97.68920044571169,913,highway
12.910112267612279,77.63337285150922,8.652163134562372,99.94081654645575,925,highway
12.9084106806115,77.52793025095126,28.834064562227788,32.93550661948514,909,service_road
12.970096913145913,77.50599471797453,11.68445684707261,268.77715367191337,914,service_road
12.90727630063642,77.56158598831824,11.56535714210767,4.534704457843306,927,service_road
12.982186005929035,77.64093615254733,10.211613127635172,94.34052176080957,918,highway
12.97062422271565,77.5403706904246,16.242228220427556,65.83122963175407,903,service_road
12.90813487806419,77.63468648666499,4.624351295354613,94.09085148634877,901,highway
12.90848377140852,77.69398240922146,16.611344560740335,228.8275195104144,908,service_road
12.998663957850118,77.51878014315788,16.25114437230012,93.02829888978742,909,highway
12.937427079575611,77.63452042364503,22.8570543781461,279.9782960661182,927,service_road
12.93706421470669,77.58875004386091,25.009498858127568,97.00725521284264,910,highway
12.98127995672575,77.6736284508755,13.21324050937272,63.368911814808165,913,service_road
12.994724857738387,77.53542995788948,9.069997480544812,99.38664813293371,906,highway
12.998600106382288,77.63852519044524,7.780046919512834,159.90622125174156,922,service_road
12.975337818525894,77.66762305792962,5.838715101146158,49.33900901813597,914,service_road
12.937625958553092,77.6889228438948,1.7294274659707465,96.55903313098399,921,highway
12.908350071669867,77.63664960565794,10.2734393650414,293.7932470491341,918,service_road
12.977714691592745,77.59943495280169,8.107430763923498,93.15010507183425,921,highway
12.95584042497358,77.62356944804024,28.99252157599222,92.24602440074885,914,highway
12.942422200924698,77.67378099689574,16.731264787501317,306.644521917795,929,service_road
12.990635438509473,77.61412194932777,10.418311170915226,98.27498741635674,927,highway
12.911119748230615,77.50607741193937,17.41402802981088,37.58953301932249,923,service_road
12.949262510429087,77.6861897391014,4.175901040370865,204.8339499494842,907,service_road
12.901135364476742,77.63790535020631,13.321312476066087,90.43315273254312,910,highway
12.946866064199412,77.63530267715545,18.787029642631914,164.86675721623277,928,service_road
12.905630327568185,77.54313503047955,14.666934953773541,93.30561002306291,908,highway
12.911881791626808,77.63177709404653,12.053364019629727,97.4473672782921,914,highway
12.91175262467771,77.57877288113083,29.815451666990946,204.9472562885263,900,service_road
12.964921030211606,77.6302465954083,26.40944286446781,0.7475463360292345,929,service_road
12.974604487926543,77.5213186060616,18.702178744783204,95.13175082282036,900,highway
12.958336876509716,77.63156906092061,17.081320835468482,91.3050455963744,918,highway
12.996217254847455,77.69988274515414,18.61981439473752,259.99779552251266,902,service_road
12.93748705795237,77.5096424077721,6.039363234672997,62.69640926234268,909,service_road
12.928571208628187,77.69543483684427,11.854132297929558,196.87722256347587,907,service_road
12.986859912818947,77.58138159214458,1.1837859867269795,257.20548619888143,914,service_road
12.922359583851945,77.67415069006745,14.2663811246048,96.94017414105743,909,highway
12.996322253944061,77.65647709681166,16.290737518729895,9.749208121218377,900,service_road
12.901215447468982,77.61340325219733,6.832492083096287,93.1904507433224,928,highway
12.996987882670764,77.64768984185027,28.920865414965412,94.15514063062066,917,highway
12.904315991195057,77.67570311226027,27.28363832811726,334.6738587724782,901,service_road
12.989114311369807,77.5808280643302,21.664297063677175,92.42578266073825,918,highway
12.95277011090863,77.56540663231264,16.001598862960876,234.89134398260356,912,service_road
12.99929647961193,77.63351867711272,26.09907478943055,93.18689603990524,921,highway
12.907379656473541,77.66156918838826,3.919570314703887,160.62135761257073,900,service_road
12.955385428440133,77.65245702695533,23.71529382824655,91.28596485960553,901,highway
12.99693025356191,77.65956272977174,3.744624419005449,95.73850597975027,928,highway
12.952309784417015,77.58711666296259,23.826319876482163,163.82722878733838,915,service_road
12.962939863813526,77.663566843235,8.273027047540708,58.87936603086745,914,service_road
12.969574868898462,77.52404181107413,26.312717430545668,97.14414101470499,912,highway
12.945454106476777,77.60889781959217,28.321262814761933,93.61647094841044,915,highway
12.962755808008406,77.50115173209963,4.463879082153469,108.64802011001584,916,service_road
12.95843143119231,77.56491716598005,13.880268151961806,92.53612770859708,920,highway
12.990115801049098,77.57329230697428,29.42962134488055,226.2265047507563,928,service_road
12.904544638034146,77.57923453832186,14.502223079194398,92.75536567140851,928,highway
12.928096318959224,77.63909344133798,25.906425675436353,13.952496799505688,906,service_road
12.995041148407656,77.57771162025406,17.661945663939594,91.21695306726673,923,highway
12.989026378389092,77.58973872452451,11.259897237588056,275.3194471650321,925,service_road
12.945565675278571,77.54750882617486,8.573506665776106,95.60073528446891,916,service_road
12.962013259780154,77.57465035832587,6.096692732582618,96.26968434528716,906,highway
12.927738118298114,77.54545392545263,22.853945741330918,90.65043577831733,912,service_road
12.918812115972376,77.51463918475369,11.596215204690836,96.11646419389993,904,highway
12.946369840493999,77.62068971867627,15.338263866022535,30.696602980203863,925,service_road
12.935335222802605,77.633642559711,14.769764400035458,311.82613519285064,916,service_road
12.958365611185087,77.62389806920193,17.31837087699394,179.70712233599897,902,service_road
12.907773463696499,77.59269880876012,25.967314368736567,91.64620513236505,906,highway
12.997439480766616,77.57595715603584,29.42218030750288,95.44077014945356,925,service_road
12.99862107444796,77.67266672991437,12.227526257214508,97.90691101900168,916,highway
12.969816171401975,77.60381635702724,24.82556766318909,359.6578193173122,906,service_road
12.953609636634413,77.59583637552595,22.93583383964153,94.35995180570586,920,highway
12.930952761628633,77.50512841316129,17.205868543667197,95.94049465566812,900,highway
12.981379501970695,77.56824956552524,28.681414308357994,95.89653495151548,916,highway
12.968473117255389,77.57603912375717,6.014235465852083,175.87528791849257,929,service_road
12.916261693934489,77.57976455617938,3.2779263092886426,98.31540786337666,916,highway
12.991092718449384,77.61603447384547,25.618859008662664,240.09675032059815,910,service_road
12.982253724292317,77.60672050934538,13.174494499012448,97.23071636049669,924,highway
12.994979991329192,77.62158101855869,25.409065626211813,97.72670988128166,926,highway
12.972571950838836,77.65297665230842,26.792706155862447,97.14899534091313,928,highway
12.96134151959358,77.66259714774323,1.8737278085721432,95.78977646554145,902,highway
12.941824303629062,77.6436246152453,26.503942889581822,267.22755242421994,914,service_road
12.993272848335401,77.69110473919099,13.449571661082665,93.60375492363171,928,highway
12.98660638895004,77.50364651653527,15.312974670126966,96.04839429362582,920,highway
12.904521867010619,77.53915559713671,18.797775332796306,223.74674065225747,910,service_road
12.902636697449726,77.50151257499563,27.791478201902603,98.63479894912813,925,highway
12.937646336687806,77.62949494283092,0.5734828328929209,93.08802275349615,927,highway
12.981055333078183,77.67960610979,14.305304049534513,92.93534792458661,915,highway
12.998727612931495,77.54869645931527,20.63166127291682,92.65997693092658,924,highway
12.915041689110353,77.68540690895927,21.681208730946853,139.21072199548632,921,service_road
12.959413071535213,77.51205347805791,20.77597294611324,295.611272899325,927,service_road
12.938089085663103,77.6868872053611,4.033053882243656,97.07015294272591,908,highway
12.99699143978146,77.57032453744793,8.981867651150438,163.41340911184653,923,service_road
12.98421189231357,77.52028416568984,10.761465762510404,182.51986325160507,923,service_road
12.983832870471113,77.59717435183727,24.13311623038515,98.85913995497425,900,highway
12.946869315979498,77.55135531354411,8.36279617243659,335.6453309881359,928,service_road
12.941481950233767,77.55697458039239,6.321148916016095,90.18945403374354,924,highway
12.927340707193071,77.56145799298525,28.723440571142884,61.41640486379196,921,service_road
12.905637549665093,77.66060517956653,0.265898553404067,157.232814424947,915,service_road
12.986472237625506,77.60783225533505,29.934625670459347,167.04015415071348,908,service_road
12.981290100913007,77.5622615398312,20.304638965721868,96.38488784799135,918,highway
12.999971767328613,77.62206675666218,24.854078983473514,217.0414377379567,911,service_road
12.999663683707391,77.64323013484464,8.838581890385795,90.57117163370444,918,highway
12.955543170560263,77.55452480014671,0.42945833001179934,91.37629734398361,921,highway
12.97689874151805,77.58270982030507,22.136085556845902,26.985615649204703,908,service_road
12.994476572988242,77.5243772186674,25.02433791002027,99.03223627344707,906,highway
12.984964739067742,77.53622986990693,22.214283958605574,146.84253745375685,913,service_road
12.92473481017432,77.63622357079299,4.285508619025158,92.0945576950951,928,highway
12.94505441353101,77.53628766953912,22.60283766770907,94.16262780687907,918,highway
12.91291594151515,77.60503267673342,23.06768346322923,33.0399383296233,918,service_road
12.995405102725872,77.64180925234449,19.756215470101647,245.14318490528743,901,service_road
12.960617463445088,77.52137538461895,22.983477983867587,316.55680681052183,908,service_road
12.922864280550346,77.61346244392578,25.377643190331966,185.12172405575194,912,service_road
12.967170068440586,77.55131255674027,18.40812342712375,96.80479462524374,914,highway
12.96181282404579,77.69258537504751,2.658141419090372,99.31697973681169,902,highway
12.935816271803285,77.59670912934399,14.628834290016325,96.20371252123721,910,highway
12.911355759219964,77.66119850995503,2.3294800401481517,270.6460514522123,920,service_road
12.96715731955928,77.61004530843125,12.226290930972926,90.83724937845348,913,highway
12.95203077009038,77.50868250657096,12.213194673768829,76.55914314408342,929,service_road
12.977231839173564,77.6266302751188,1.9802953242072474,93.73947134479067,924,highway
12.9520163501112,77.69028066844133,10.46461601908438,23.12588730856532,907,service_road
12.985218150031853,77.62032236402926,3.329942963739445,91.51371171263276,917,highway
12.955190683877449,77.66383777188535,24.247056300276665,91.5188617233663,918,highway
12.956093797153539,77.67684129266968,28.430640778934123,308.9989554411329,915,service_road
12.987665360265835,77.54561595438979,2.169494257738158,90.54466047366837,901,highway
12.94034828662124,77.54240896798164,28.653456218751042,282.33766775041806,907,service_road
12.913401522845064,77.6221961977702,15.677297980102354,99.65209638545736,921,highway
12.902878267631333,77.58220569396134,8.986970338616217,94.28183939867174,905,highway
12.975513725567362,77.66797226057335,2.3058622582849053,143.26572469707259,911,service_road
12.962030955135347,77.68000462467961,15.018728042112535,335.33243733480504,914,service_road
12.970407976809922,77.57068427586054,23.83546633472246,93.669614070072,924,highway
12.921296416150891,77.5473741117949,21.212594318000946,91.47227074410517,907,highway
12.913637147558678,77.65610510304877,1.506780343919213,92.06581016221782,903,highway
12.901454466566788,77.55496120710963,2.187055061037105,93.1326647658061,914,highway
12.93505875588066,77.66452286370274,12.086198478979114,96.36068420352225,927,highway
12.958991768685463,77.58474765072975,8.858714821438298,93.98280549089054,919,highway
12.939224404509973,77.6335099798583,6.971529691681435,251.83233274158857,924,service_road
12.943747492202373,77.51910706276693,8.430134967261408,110.49518627324372,916,service_road
12.990415869449375,77.62477186493531,24.10448229890654,20.553961646859737,912,service_road
12.93482554670233,77.59035353574745,27.876841608955615,98.1207761100868,917,highway
12.951398948915982,77.6173216926351,12.153080835826993,98.25211371259631,901,highway
12.978365301274115,77.53360284154897,27.18333006397491,97.95058017606131,912,highway
12.939654278232128,77.64737474898884,9.64487103743646,4.290473872167153,912,service_road
12.962208670022788,77.67255941550864,14.293109590313748,50.28925413705792,921,service_road
12.986236370874675,77.54334796001815,6.780869934479991,91.43161357811194,914,highway
12.994952062365764,77.51914291110403,19.214281265275318,96.57716147275954,919,highway
12.914707348092904,77.50472771720926,29.369433455244266,353.9032918613354,928,service_road
12.99265876251615,77.62839430008866,18.10479288130136,177.83249369046766,926,service_road
12.949211629307953,77.62141880721776,10.734422523406465,312.96682835724505,909,service_road
12.925824438829896,77.60933948254282,19.434523379715852,99.0324810509513,928,highway
12.945913575623827,77.54638941922319,3.687620353961627,92.67415278472107,902,highway
12.998003257528548,77.5781811991811,26.65977240796196,98.1239072418615,918,highway
12.949261809399287,77.61889526703723,15.092518523395091,49.401772782073586,902,service_road
12.93287516102875,77.59935337177184,13.480492261189262,337.55812582197314,921,service_road
12.963340085431673,77.69755710404299,17.575943653605577,94.85646865334277,913,highway
12.92401456187782,77.52728795051135,18.743515883682072,95.45923533308999,907,highway
12.907586332810867,77.63902891080951,2.153274186795391,241.79768315924355,926,service_road
12.912887972191065,77.58086375362086,20.47851663670207,98.71315247246854,922,highway
12.912804583895777,77.58563992298512,7.257950409465888,91.53329795601499,929,service_road
12.91519026935123,77.64351955313164,21.418578975197693,227.1777815772794,903,service_road
12.913882717264942,77.63848723026487,24.676043831525902,99.11818628686092,926,highway
12.964087474480321,77.69825119874044,24.118755226575608,259.4610403296044,927,service_road
12.918188008439914,77.52567885789082,16.575029022236674,98.53329216558788,919,highway
12.934566728332387,77.52082192987683,15.605096769322536,218.07134298753638,910,service_road
12.989678840990601,77.64486776342575,4.2862788401823515,227.47685732887865,925,service_road
12.947396164026287,77.61567738340128,23.260384512094067,96.69356984240748,910,highway
12.966755773852103,77.55483213331196,8.142281413401431,209.71215987866495,926,service_road
12.917231987120163,77.5158838737978,14.900862684538396,92.43571125864632,929,highway
12.919228901880867,77.51713164991929,8.528222787825502,93.06047166228771,910,highway
12.904086861626649,77.67883817493282,4.014850889990794,261.8828608630034,901,service_road
12.916893506307217,77.53837346494375,18.886730906752096,91.77127144198253,929,highway
12.927859033903196,77.56467431242311,1.629961044687115,90.05139627585561,916,highway
12.917701048427675,77.5453312804454,22.459357023785998,94.45409521105786,908,highway
12.908870253375706,77.57099926116639,9.5276038578335,90.84255377417972,927,highway
12.91206358711006,77.51388476854922,0.004040790134559602,96.82652605044198,927,highway
12.946077876803272,77.60381195818165,15.333874177116893,92.35622851191648,901,highway
12.92063337184058,77.51352251271844,1.4055572558280938,189.16024549038463,928,service_road
12.936426986104808,77.66007130156447,8.285086734626985,98.71251627398652,923,highway
12.950341727085485,77.54674241638209,21.209294623671486,73.02716594203147,914,service_road
12.969039482862936,77.6080023829209,1.880688648655976,359.39475236554443,915,service_road
12.90393121398411,77.6760158175123,25.18015477068007,98.03244904664807,924,highway
12.979941039890905,77.63017547380944,0.11459767975749324,102.26102005455445,903,service_road
12.962790038949091,77.60659155731027,7.404716076057067,358.1189836466062,907,service_road
12.908175903194888,77.56486675062308,22.227121684562142,90.81965734643663,908,highway
12.987357862410677,77.56660038261164,9.488104491879204,96.46837228926381,925,highway
12.99208724005318,77.63389739103964,3.056771641980406,96.24979748376035,925,highway
12.906107795985486,77.69882787224424,10.807017564012837,301.8238697131884,904,service_road
12.92768776481472,77.63236783796988,8.111798591535766,257.6234581098429,915,service_road
12.980620127979305,77.611556683474,25.281357064816646,98.59679585080333,912,highway
12.974825969038365,77.64613010204785,9.400437527554294,99.59472182955412,929,highway
12.918452101935639,77.59304112245674,23.667974153280216,248.19016819367687,906,service_road
12.92093493233367,77.51202846852016,26.75616434432204,102.16725949495769,925,service_road
12.937047210279138,77.61245936317559,13.014522587295886,249.7907382752636,919,service_road
12.948452298519102,77.69152505690109,27.29829431563176,110.09286406211902,916,service_road
12.96182547715303,77.53506058847154,11.319541618895785,96.76644634819847,902,highway
12.936891363956978,77.63800097816413,28.922352494703244,223.10922761696375,904,service_road
12.946253471613314,77.54018673773182,2.678685735767188,27.86815871451021,918,service_road
12.974747093813376,77.60716553689461,20.610577995097284,184.62073047665115,911,service_road
12.90366832028906,77.51933528992934,14.81442121370786,123.58834891046673,928,service_road
12.925243694434402,77.59007418725164,11.629464163669411,94.77200079417962,926,highway
12.971334958588455,77.65123266577905,18.981356362458026,97.93063028370656,906,highway
12.98952068376872,77.5695143048478,21.115712749029935,116.03693680899296,927,service_road
12.951167744211567,77.63298234489744,0.13089808950927262,279.6817493537542,908,service_road
12.953211348526532,77.65908999215794,5.008592662415961,99.33865942846249,927,highway
12.910717201133979,77.6854355638959,21.39138151902956,94.02223734847112,905,highway
12.944741236682345,77.54692841637109,19.991562407346194,291.31012931642687,928,service_road
12.953261726645502,77.57986318316186,28.981425153860314,242.21940837135483,925,service_road
12.924247050363473,77.53048320266609,22.83113370752349,99.22191928051285,916,highway
12.926924323094939,77.69849670043168,28.523181231940143,91.41994259352084,915,highway
12.937728416310463,77.68540019358487,21.076215046044208,93.04241863827195,922,highway
12.902007119777773,77.60799142605612,8.941566259183295,91.39246844594109,902,highway
12.932207916558317,77.66840665887528,3.1609476675256944,96.12008529959455,920,highway
12.921144800699654,77.60419159545441,23.454715900348067,93.06300996887538,925,highway
12.932749735217792,77.62471713760056,19.32447664427748,343.41723090950717,903,service_road
12.911976213181925,77.5178248864232,1.4455803717988869,90.7091595948798,909,highway
12.98905272807399,77.65105408409936,10.80151397702935,93.49796061807592,904,highway
12.959359245355405,77.52554269672704,28.703994464528584,98.62496507401585,920,highway
12.967910231914448,77.66521352605051,15.012034371306036,92.33072811890835,921,highway
12.978917123860734,77.65640561753408,12.981874080591139,223.64155097286022,929,service_road
12.949844219892906,77.64174893954859,13.730988154778819,17.30842865512208,909,service_road
12.908692028808742,77.50723207610496,6.2664817201549115,98.63484608369116,911,highway
12.953710654181855,77.56062567118907,11.061215125943857,5.2729658180952255,909,service_road
12.958684111802087,77.55262251398217,11.094397679615298,331.61179686510303,928,service_road
12.974543947418432,77.5720272814943,1.570650605624172,351.3909687118458,912,service_road
12.943165954622968,77.51752854935276,23.027028855537548,80.02179598989069,910,service_road
12.912758030279557,77.68739156460622,12.49513295711637,74.9181724546942,921,service_road
12.928377590579872,77.61076044814247,24.6653966044927,271.3392635623667,915,service_road
12.936308229639863,77.5611048621316,25.51044003359686,90.56162009903314,907,highway
12.964591724133161,77.57939630341485,6.359821640959742,92.55639093795361,907,highway
12.957077830466892,77.58944050810096,19.720604465103857,95.2756364899942,926,highway
12.935609672589784,77.62011886667213,14.16845412488945,91.7159636706519,924,highway
12.998651524879298,77.6031358855393,26.404702137644552,91.67459744517988,907,highway
12.960577481935688,77.68387839464289,6.472220375293624,177.62641214882225,912,service_road
12.923722679173599,77.59939269658116,20.334396009301326,90.33267971169359,926,highway
12.91017824726204,77.69843160296466,18.232563667581676,91.2188808253227,901,highway
12.915285913918433,77.67028499154902,8.859044327154983,59.55125476622736,929,service_road
12.924595772838451,77.54170210287147,4.098027109535178,0.836426207494898,929,service_road
12.916068137325956,77.68611904292878,19.549192814318296,93.9675505645553,911,highway
12.91865670240513,77.5232732795771,22.15792374396992,326.2095130058926,909,service_road
12.928509516869385,77.66348994169824,9.4688203129005,19.96028485338291,911,service_road
12.917337359529476,77.57612465869532,19.344978120669413,299.89233501878516,910,service_road
12.989676542462643,77.67559486408902,11.853927228345098,164.8097757213144,914,service_road
12.908023374566165,77.67361133802149,21.39620649847853,94.67980462478043,915,highway
12.952451138957025,77.66118508002353,5.976458246821593,316.3487485236947,916,service_road
12.941039682698966,77.65800608726141,26.70645007908523,98.17623378304486,925,highway
12.99823786169086,77.5609358278196,8.622287893967393,98.95056603999834,901,highway
12.911203890216806,77.51618385661025,11.033579632684587,74.02373557176278,917,service_road
12.939785559904575,77.58059603575303,1.7427585624104935,220.92594758234767,911,service_road
12.996947043327538,77.5347049029973,3.345366369638292,80.31108043043095,918,service_road
12.986550712589398,77.63899021778049,15.475857081369844,92.76869969492012,925,highway
12.981707207094928,77.56921994530755,8.027780301839144,246.23104676945087,922,service_road
12.925790282704494,77.69512204017198,25.06440677226583,68.48205509524952,917,service_road
12.917088758739007,77.62819441546907,0.4408016596486153,187.51888177224453,929,service_road
12.966864321992443,77.66449611272688,11.372821460158086,168.86150798044284,916,service_road
12.992937598912759,77.52650493454837,10.12036640307278,25.573471705202845,929,service_road
12.955676289301394,77.67240289645453,0.5798289275280311,98.45653522277343,905,highway
12.95716126894699,77.68455143810269,3.7310519700153066,120.84566423142302,924,service_road
12.927997909366029,77.59741238376378,12.409280247559058,206.84959111867664,914,service_road
12.976949293319194,77.6212505875502,14.785937533423398,185.32232457592838,902,service_road
12.918704374855754,77.6529619601806,12.128692417646073,95.70761480959074,905,highway
12.932367923640424,77.53496772545208,15.928130352362814,38.600061915055484,902,service_road
12.942543643861642,77.6005132152927,17.853950247170445,98.62076142576598,929,highway
12.950761037868446,77.57973260555447,0.2977146338350689,91.05405285956166,928,highway
12.924240973241508,77.52927479843245,13.922854783605116,264.11142253120147,900,service_road
12.911483682473921,77.57350688445831,28.90497722662765,302.40677949145146,929,service_road
12.961062004244164,77.5136344618771,15.57096840388646,196.19362011600649,912,service_road
12.928863055324026,77.5051623813899,20.326268023768595,98.22228112577011,927,highway
12.95812382214226,77.52703325783096,9.355915737506496,97.52848655882207,920,highway
12.91543627152742,77.69262302231783,23.219741344582875,97.32859187331832,925,highway
12.948114010185481,77.609905907179,23.187644456283454,98.76192478269556,913,highway
12.95325894325516,77.69316443223065,15.638881429624169,97.22784600621522,912,highway
12.905182353682243,77.58649957566602,29.280414698376408,92.31841291714727,926,highway
12.933660427819392,77.56236322661705,3.766506442879601,78.58912025214443,903,service_road
12.913441467693898,77.60122837256804,0.5084299466874298,19.689542847456355,906,service_road
12.906337497047277,77.58790233772659,23.10474635271288,92.42174650347471,921,highway
12.998996023238995,77.52113293685235,24.214666120946475,36.99656735392145,909,service_road
12.932235384497472,77.62816526293804,3.6062168736172873,61.991092592507904,906,service_road
12.980987444585464,77.54320763650192,7.967484988758182,97.11000961949811,920,highway
12.925464065476376,77.62391759097957,0.5265709009988673,92.34499477674093,914,highway
12.968150272222394,77.63004021847964,8.799258323416941,50.61309054241161,914,service_road
12.976022785988969,77.53040497062572,23.194256217560145,99.17840883093552,903,highway
12.959563874060784,77.51226992542213,15.538815831377368,91.0802895749158,922,highway
12.947157618855016,77.6561523172137,10.442867795048642,66.03251165926417,922,service_road
12.941184091414726,77.59196008475386,11.152178847189909,97.50260794087316,905,highway
12.9348868266543,77.51163275910109,0.040608771464044624,168.12643194782703,923,service_road
12.992952914424782,77.69897326343396,8.994015826957076,246.83462973547176,919,service_road
12.983061940778773,77.51155611219927,19.393762249137914,81.45984029177053,925,service_road
12.99650269106665,77.6390070457717,29.225833314490714,47.450458762804566,904,service_road
12.912429722348556,77.69673578505268,25.411824809516986,319.3353880009063,919,service_road
12.973086747520364,77.54783602084319,0.7078489393658738,96.86513943043252,911,highway
12.993834045682103,77.52844987373744,26.95681814024518,98.15072100675806,900,highway
12.918123306616566,77.52427698788449,23.495952398958778,98.77452126603168,927,highway
12.906649626736678,77.56065502951353,23.411283707129414,97.73183501258758,907,highway
12.974112064929006,77.52020916220214,13.739872770107144,161.4047293888681,900,service_road
12.957447311317992,77.63843226833883,11.940158788635085,176.12599011399882,904,service_road
12.984182877675828,77.51245835962601,9.087471864995779,95.34966673409444,921,highway
12.91397723766263,77.60188442562996,1.9708457686309733,28.188601372640697,905,service_road
12.97952673118599,77.6993393707706,6.847060904810974,98.08067817116023,928,highway
12.920162732004774,77.66279405390121,7.398109049340738,93.20724524459958,920,highway
12.916365594286571,77.6230438876462,14.522312091306048,95.62429374117922,902,highway
12.9164265797931,77.56125072415732,22.42333219790082,338.57899146468384,914,service_road
12.981457472023138,77.62477916725832,14.214294851938398,343.02038010141035,904,service_road
12.96651972206962,77.60540829278233,1.7353334834148182,86.1596231570491,927,service_road
12.952306542476911,77.58521667677807,28.733694029646117,224.6808312164356,923,service_road
12.93588304841235,77.52614207534803,28.281729572823366,98.62922393510989,913,highway
12.987720054081311,77.6773208430481,23.55568629445225,315.24664593099817,917,service_road
12.939244510742263,77.58995692976427,29.739837046926617,97.71511113937916,915,service_road
12.981659943947157,77.53892450236415,16.33446998400789,1.3328664596700657,905,service_road
12.943913490857023,77.57355187017546,28.88305050759618,93.2588134261579,924,highway
12.93769444294249,77.58282595050579,2.268151218502523,99.54042265078085,923,highway
12.946267978566961,77.66550757911338,10.97042244784114,113.6596067173759,913,service_road
12.930137787416415,77.64672287611228,6.761438040202975,284.89065088423894,926,service_road
